Longitude	Latitude	Time_stamp	Elevation	HCP1	HCP2	PRP1	PRP2	TWI	NDVI	Elevation_R
-80.294761	43.64119	26525	341.01	13.36	12.52	7.49	9.34	3.69	0.62	3.46
-80.294732	43.641168	26526	341.35	13.51	12.47	7.68	9.47	3.77	0.62	3.8
-80.294702	43.641147	26527	341.62	13.66	12.49	7.81	9.62	3.94	0.62	4.07
-80.29461	43.641151	26652	341.95	13.25	12.27	7.46	9.23	4.19	0.63	4.4
-80.294653	43.641185	26653	341.57	13.04	12.26	7.24	9.04	3.83	0.62	4.02
-80.294691	43.641216	26654	341.21	12.9	12.31	7.04	8.9	3.61	0.62	3.66
-80.294727	43.641244	26655	340.77	12.76	12.33	6.89	8.79	3.51	0.63	3.22
-80.294763	43.641271	26656	340.34	12.41	11.96	6.75	8.5	3.56	0.64	2.79
-80.294796	43.641296	26657	339.92	11.82	10.97	6.6	7.95	3.76	0.65	2.37
-80.294828	43.641318	26658	339.45	11.36	10.05	6.54	7.46	4.05	0.65	1.9
-80.294861	43.641333	26659	339.05	11.17	9.65	6.55	7.33	4.33	0.65	1.5
-80.294895	43.641337	26660	338.76	11.03	9.42	6.54	7.31	4.58	0.65	1.21
-80.294927	43.641342	26661	338.49	10.94	9.34	6.48	7.23	4.82	0.65	0.94
-80.294951	43.641358	26662	338.23	11.11	9.53	6.44	7.29	5.07	0.64	0.68
-80.294958	43.64138	26663	338.07	11.25	9.8	6.35	7.32	5.25	0.64	0.52
-80.294843	43.641383	26669	338.57	11.5	9.94	6.5	7.55	4.65	0.65	1.02
-80.29483	43.641369	26670	338.83	11.3	9.83	6.46	7.35	4.46	0.65	1.28
-80.294815	43.641356	26671	339.13	11.12	9.74	6.4	7.18	4.26	0.65	1.58
-80.294796	43.641344	26672	339.4	11.12	9.85	6.35	7.18	4.08	0.65	1.85
-80.294776	43.641331	26673	339.67	11.3	10.2	6.34	7.39	3.9	0.65	2.12
-80.294753	43.641317	26674	339.95	11.67	10.95	6.38	7.77	3.74	0.64	2.4
-80.294727	43.641301	26675	340.24	12.11	11.75	6.42	8.13	3.59	0.64	2.69
-80.294702	43.641283	26676	340.52	12.35	12.1	6.46	8.32	3.54	0.63	2.97
-80.294676	43.641264	26677	340.83	12.4	12.15	6.47	8.35	3.51	0.63	3.28
-80.29465	43.641244	26678	341.14	12.39	12.11	6.52	8.35	3.6	0.63	3.59
-80.294624	43.641223	26679	341.42	12.37	12.04	6.6	8.36	3.71	0.62	3.87
-80.294597	43.641201	26680	341.68	12.37	11.98	6.73	8.39	3.89	0.63	4.13
-80.294569	43.641178	26681	341.92	12.52	11.87	6.95	8.54	4.14	0.63	4.37
-80.294537	43.641154	26682	342.15	12.68	11.78	7.17	8.73	4.41	0.64	4.6
-80.294434	43.641145	26804	342.45	12.37	11.03	7.19	8.44	4.82	0.65	4.9
-80.294477	43.641177	26805	342.17	12.1	11.07	6.87	8.17	4.49	0.65	4.62
-80.294518	43.641208	26806	341.84	11.94	11.35	6.54	7.94	4.14	0.64	4.29
-80.294556	43.641236	26807	341.52	11.99	11.67	6.32	7.9	3.86	0.63	3.97
-80.294592	43.641264	26808	341.16	12.2	11.99	6.23	8.02	3.75	0.63	3.61
-80.294627	43.64129	26809	340.79	12.39	12.27	6.23	8.18	3.7	0.63	3.24
-80.29466	43.641316	26810	340.41	12.42	12.4	6.25	8.23	3.66	0.63	2.86
-80.294689	43.64134	26811	340.03	12.16	12.04	6.23	8.04	3.75	0.64	2.48
-80.294716	43.641362	26812	339.68	11.59	11.02	6.16	7.61	3.94	0.64	2.13
-80.294746	43.641386	26813	339.24	11.05	10.09	6.09	7.15	4.23	0.64	1.69
-80.294654	43.641378	26827	339.88	11.97	11.61	6.14	7.87	3.83	0.64	2.33
-80.294633	43.641358	26828	340.17	12.27	12.05	6.18	8.09	3.69	0.63	2.62
-80.29461	43.641338	26829	340.47	12.3	12.05	6.18	8.1	3.65	0.63	2.92
-80.294584	43.641318	26830	340.77	12.2	11.86	6.16	8	3.66	0.63	3.22
-80.294555	43.641297	26831	341.09	11.98	11.59	6.14	7.81	3.68	0.63	3.54
-80.294527	43.641275	26832	341.36	11.82	11.39	6.17	7.68	3.76	0.64	3.81
-80.294498	43.641252	26833	341.64	11.69	11.12	6.27	7.63	3.92	0.64	4.09
-80.294468	43.641228	26834	341.9	11.61	10.78	6.45	7.68	4.17	0.65	4.35
-80.294438	43.641203	26835	342.16	11.71	10.65	6.71	7.87	4.45	0.65	4.61
-80.294404	43.641177	26836	342.39	11.98	10.62	7.02	8.15	4.72	0.65	4.84
-80.294368	43.641151	26837	342.58	12.16	10.72	7.24	8.35	4.97	0.66	5.03
-80.294267	43.64115	26954	342.76	11.88	10.66	7.32	8.41	5.16	0.65	5.21
-80.294315	43.641186	26955	342.51	11.82	10.59	7.23	8.33	4.84	0.66	4.96
-80.294362	43.641222	26956	342.22	11.71	10.66	6.97	8.09	4.51	0.66	4.67
-80.294407	43.641257	26957	341.9	11.58	10.72	6.59	7.74	4.14	0.65	4.35
-80.294451	43.641291	26958	341.51	11.55	10.89	6.28	7.51	3.81	0.65	3.96
-80.294496	43.641324	26959	341.08	11.69	11.11	6.17	7.58	3.65	0.64	3.53
-80.294538	43.641357	26960	340.66	11.94	11.34	6.2	7.84	3.61	0.64	3.11
-80.294576	43.641385	26961	340.19	12.03	11.6	6.19	7.92	3.65	0.63	2.64
-80.294474	43.64137	26980	340.78	11.68	11.25	6.19	7.63	3.64	0.64	3.23
-80.294445	43.641348	26981	341.09	11.58	11.05	6.22	7.52	3.69	0.64	3.54
-80.294413	43.641325	26982	341.37	11.53	10.87	6.31	7.54	3.76	0.65	3.82
-80.294381	43.6413	26983	341.66	11.57	10.79	6.51	7.71	3.94	0.65	4.11
-80.294347	43.641273	26984	341.93	11.65	10.74	6.79	7.98	4.21	0.66	4.38
-80.294311	43.641246	26985	342.19	11.72	10.69	7.05	8.25	4.48	0.66	4.64
-80.294274	43.641219	26986	342.38	11.77	10.65	7.22	8.45	4.72	0.66	4.83
-80.294235	43.64119	26987	342.6	11.8	10.63	7.29	8.51	4.97	0.65	5.05
-80.294196	43.64116	26988	342.8	11.84	10.6	7.32	8.5	5.22	0.65	5.25
-80.29411	43.641162	27100	342.91	11.74	10.29	7.13	8.25	5.3	0.66	5.36
-80.294159	43.641197	27101	342.68	11.84	10.51	7.2	8.46	5.02	0.66	5.13
-80.294207	43.641232	27102	342.45	11.84	10.56	7.21	8.53	4.75	0.66	4.9
-80.294255	43.641268	27103	342.17	11.77	10.51	7.1	8.4	4.43	0.66	4.62
-80.294301	43.641304	27104	341.84	11.74	10.54	6.85	8.12	4.08	0.66	4.29
-80.294346	43.641338	27105	341.47	11.68	10.72	6.56	7.85	3.8	0.65	3.92
-80.294389	43.641371	27106	341.08	11.65	10.96	6.33	7.64	3.68	0.65	3.53
-80.294313	43.641378	27130	341.22	11.82	10.87	6.57	7.93	3.61	0.65	3.67
-80.294281	43.641352	27131	341.51	11.84	10.71	6.74	8.08	3.7	0.66	3.96
-80.294247	43.641325	27132	341.81	11.86	10.5	6.92	8.24	3.91	0.66	4.26
-80.294212	43.641297	27133	342.07	11.87	10.44	7.06	8.37	4.19	0.66	4.52
-80.294175	43.641269	27134	342.31	11.95	10.5	7.12	8.42	4.45	0.66	4.76
-80.294136	43.64124	27135	342.52	12.02	10.53	7.09	8.35	4.68	0.66	4.97
-80.294093	43.641211	27136	342.69	11.88	10.4	6.97	8.1	4.88	0.66	5.14
-80.29405	43.641181	27137	342.9	11.56	10.11	6.84	7.89	5.11	0.66	5.35
-80.294005	43.641151	27138	343.08	11.46	9.94	6.82	7.84	5.35	0.66	5.53
-80.293925	43.641154	27246	343.07	11.42	9.95	6.74	7.75	5.21	0.66	5.52
-80.293975	43.641192	27247	342.84	11.33	9.98	6.68	7.67	4.88	0.67	5.29
-80.294024	43.641231	27248	342.6	11.54	10.17	6.77	7.78	4.59	0.67	5.05
-80.294073	43.641269	27249	342.34	11.84	10.41	6.9	8.02	4.32	0.66	4.79
-80.294121	43.641305	27250	342.09	11.83	10.48	6.91	8.13	4.04	0.66	4.54
-80.294167	43.64134	27251	341.8	11.77	10.65	6.81	8.11	3.75	0.66	4.25
-80.294214	43.641374	27252	341.41	11.79	10.95	6.69	8.07	3.53	0.66	3.86
-80.294151	43.641377	27280	341.45	11.72	11.05	6.67	8.06	3.55	0.66	3.9
-80.294117	43.641349	27281	341.71	11.66	10.81	6.74	8.03	3.68	0.66	4.16
-80.294081	43.64132	27282	341.95	11.67	10.57	6.83	8.02	3.87	0.66	4.4
-80.294042	43.641291	27283	342.18	11.61	10.43	6.83	7.95	4.08	0.66	4.63
-80.294	43.641264	27284	342.36	11.42	10.16	6.78	7.82	4.28	0.67	4.81
-80.293955	43.641236	27285	342.54	11.3	10.07	6.72	7.73	4.49	0.67	4.99
-80.293908	43.641208	27286	342.72	11.36	10.14	6.72	7.77	4.74	0.67	5.17
-80.293861	43.641178	27287	342.89	11.55	10.25	6.79	7.9	5.05	0.66	5.34
-80.293815	43.641147	27288	343.05	11.8	10.28	6.91	8.09	5.36	0.66	5.5
-80.293748	43.641155	27390	343.03	11.81	10.31	7.01	8.23	5.45	0.66	5.48
-80.293794	43.641188	27391	342.82	11.76	10.43	6.95	8.15	5.14	0.66	5.27
-80.293842	43.641223	27392	342.61	11.62	10.33	6.89	8.04	4.8	0.67	5.06
-80.293891	43.641258	27393	342.38	11.53	10.3	6.89	7.98	4.45	0.67	4.83
-80.29394	43.641293	27394	342.17	11.63	10.43	6.95	8.05	4.13	0.67	4.62
-80.293988	43.641327	27395	341.92	11.9	11.02	6.95	8.21	3.85	0.67	4.37
-80.294035	43.641363	27396	341.65	12.01	11.43	6.89	8.33	3.67	0.67	4.1
-80.293966	43.641376	27424	341.59	12.34	11.74	7.11	8.63	3.72	0.68	4.04
-80.293923	43.641344	27425	341.82	12.21	11.37	7.24	8.59	3.87	0.68	4.27
-80.293879	43.641312	27426	342.05	12.03	11.02	7.26	8.51	4.12	0.68	4.5
-80.293836	43.641279	27427	342.27	11.96	10.88	7.18	8.43	4.42	0.67	4.72
-80.293794	43.641246	27428	342.49	11.96	10.76	7.14	8.39	4.72	0.67	4.94
-80.293751	43.641214	27429	342.71	11.98	10.66	7.17	8.38	5.01	0.67	5.16
-80.293707	43.641181	27430	342.91	11.96	10.49	7.19	8.34	5.33	0.66	5.36
-80.293661	43.641147	27431	343.1	11.85	10.28	7.17	8.29	5.64	0.66	5.55
-80.29355	43.641146	27524	343.03	11.96	10.48	7.28	8.44	5.61	0.65	5.48
-80.293601	43.641183	27525	342.87	12.11	10.77	7.4	8.56	5.34	0.66	5.32
-80.293652	43.641221	27526	342.67	12.18	11.09	7.44	8.62	4.99	0.66	5.12
-80.293704	43.641256	27527	342.45	12.3	11.3	7.47	8.75	4.64	0.67	4.9
-80.293755	43.641291	27528	342.22	12.45	11.6	7.5	8.91	4.32	0.67	4.67
-80.293807	43.641327	27529	341.98	12.52	11.79	7.52	9.01	4.04	0.68	4.43
-80.293856	43.641363	27530	341.72	12.52	11.94	7.48	9.01	3.84	0.68	4.17
-80.293766	43.641364	27564	341.66	12.78	12.14	7.63	9.19	3.95	0.67	4.11
-80.293724	43.641332	27565	341.88	12.7	11.94	7.68	9.13	4.11	0.67	4.33
-80.293682	43.641301	27566	342.09	12.5	11.66	7.65	8.99	4.35	0.66	4.54
-80.293639	43.64127	27567	342.32	12.28	11.44	7.57	8.81	4.64	0.66	4.77
-80.293597	43.641239	27568	342.54	12.21	11.2	7.53	8.73	4.95	0.65	4.99
-80.293555	43.641208	27569	342.71	12.23	10.97	7.52	8.7	5.23	0.65	5.16
-80.293512	43.641175	27570	342.83	12.15	10.74	7.43	8.59	5.47	0.64	5.28
-80.293469	43.641143	27571	342.98	11.82	10.6	7.21	8.35	5.67	0.64	5.43
-80.29339	43.641149	27659	342.96	11.65	10.55	7.06	8.22	5.82	0.63	5.41
-80.293443	43.641187	27660	342.79	12	10.85	7.36	8.49	5.55	0.63	5.24
-80.293496	43.641225	27661	342.59	12.21	10.97	7.54	8.69	5.29	0.64	5.04
-80.293552	43.641263	27662	342.37	12.25	11.16	7.57	8.77	4.98	0.65	4.82
-80.293608	43.6413	27663	342.12	12.41	11.55	7.63	8.88	4.62	0.65	4.57
-80.293662	43.641338	27664	341.88	12.65	11.79	7.72	9.08	4.29	0.66	4.33
-80.293714	43.641377	27665	341.59	12.8	12.02	7.66	9.18	4.11	0.67	4.04
-80.294909	43.641376	27702	338.27	11.48	10.03	6.52	7.56	4.96	0.65	0.72
-80.294957	43.641342	27703	338.3	11.02	9.38	6.45	7.23	5	0.64	0.75
-80.295006	43.641308	27704	338.28	11.26	9.52	6.5	7.41	5.06	0.64	0.73
-80.295055	43.641274	27705	338.27	11.08	9.51	6.34	7.34	5.15	0.64	0.72
-80.295104	43.64124	27706	338.22	10.87	9.63	6.14	7.12	5.28	0.64	0.67
-80.295152	43.641207	27707	338.19	10.8	9.54	6.07	7.02	5.36	0.64	0.64
-80.2952	43.641172	27708	338.19	10.64	9.49	5.92	6.84	5.28	0.64	0.64
-80.295141	43.641145	27795	338.77	11.27	10.79	5.98	7.37	4.78	0.64	1.22
-80.29509	43.641184	27796	338.72	12.31	11.65	6.44	8.28	4.84	0.64	1.17
-80.29504	43.641223	27797	338.77	11.8	10.76	6.47	7.93	4.75	0.64	1.22
-80.294988	43.641259	27798	338.87	11.27	9.96	6.48	7.51	4.62	0.64	1.32
-80.294939	43.641296	27799	338.88	10.79	9.44	6.44	7.07	4.55	0.65	1.33
-80.294891	43.641331	27800	338.85	10.96	9.33	6.53	7.26	4.51	0.65	1.3
-80.294845	43.641365	27801	338.78	11.43	9.9	6.54	7.46	4.5	0.65	1.23
-80.293494	43.641348	27832	342	12.34	11.51	7.22	8.7	5.27	0.65	4.45
-80.293445	43.641315	27833	342.21	12.25	11.38	7.15	8.56	5.52	0.65	4.66
-80.293392	43.641284	27834	342.41	12.09	11.27	7.02	8.4	5.76	0.64	4.86
-80.29334	43.64125	27835	342.65	11.87	11.08	6.89	8.26	6	0.64	5.1
-80.29329	43.641213	27836	342.83	11.57	11.04	6.73	8.08	6.23	0.63	5.28
-80.293239	43.641176	27837	343.03	11.49	11.04	6.54	7.91	6.43	0.63	5.48
-80.293187	43.641139	27838	343.16	11.43	10.9	6.38	7.73	6.6	0.62	5.61
-80.293318	43.641165	27967	342.89	11.52	10.59	6.85	8.07	6.36	0.63	5.34
-80.293376	43.641204	27968	342.68	11.83	10.85	7.13	8.35	6.01	0.63	5.13
-80.293433	43.641244	27969	342.48	12.13	11.06	7.32	8.56	5.65	0.64	4.93
-80.29349	43.641285	27970	342.24	12.28	11.2	7.43	8.72	5.33	0.64	4.69
-80.293548	43.641326	27971	341.97	12.49	11.49	7.5	8.85	4.99	0.65	4.42
-80.293607	43.641368	27972	341.69	12.61	11.81	7.56	9	4.65	0.65	4.14
-80.293541	43.64136	28007	341.83	12.44	11.64	7.35	8.82	5.05	0.65	4.28
-80.293489	43.641324	28008	342.06	12.34	11.42	7.28	8.7	5.34	0.65	4.51
-80.293437	43.641287	28009	342.28	12.19	11.28	7.2	8.55	5.63	0.64	4.73
-80.293384	43.641249	28010	342.51	12.02	11.04	7.08	8.41	5.92	0.64	4.96
-80.29333	43.641211	28011	342.73	11.66	10.9	6.91	8.21	6.22	0.63	5.18
-80.293276	43.641173	28012	342.92	11.46	10.76	6.68	7.99	6.47	0.63	5.37
-80.293221	43.641135	28013	343.06	11.38	10.63	6.48	7.78	6.65	0.62	5.51
-80.295566	43.640944	25097	337.78	14.62	13.32	8.87	10.69	5.78	0.63	0.23
-80.295549	43.640963	25098	337.75	14.2	13.15	8.24	10.19	5.78	0.63	0.2
-80.295523	43.640974	25099	337.79	13.81	12.95	7.8	9.82	5.72	0.63	0.24
-80.295494	43.640976	25100	337.86	13.39	12.61	7.51	9.42	5.6	0.63	0.31
-80.295465	43.640969	25101	337.99	13.22	12.34	7.43	9.24	5.42	0.63	0.44
-80.295445	43.640954	25102	338.14	13.18	12.25	7.43	9.19	5.24	0.62	0.59
-80.295434	43.640936	25103	338.37	13.21	12.38	7.48	9.25	5.08	0.62	0.82
-80.295374	43.640939	25415	338.77	12.57	12.14	6.96	8.72	4.71	0.62	1.22
-80.295412	43.640952	25416	338.4	12.83	12.13	7.16	8.89	5.03	0.62	0.85
-80.295449	43.640959	25417	338.13	13.18	12.24	7.42	9.18	5.29	0.63	0.58
-80.295477	43.640973	25418	337.93	13.26	12.44	7.45	9.29	5.5	0.63	0.38
-80.295489	43.640995	25419	337.81	12.91	12.42	7.06	8.96	5.66	0.63	0.26
-80.295483	43.641017	25420	337.78	12.62	12.14	6.79	8.65	5.71	0.64	0.23
-80.295462	43.641034	25421	337.82	12.58	11.94	6.74	8.59	5.68	0.63	0.27
-80.295433	43.641042	25422	337.85	12.65	11.81	6.8	8.65	5.58	0.63	0.3
-80.295403	43.641038	25423	337.96	12.74	11.75	6.89	8.78	5.42	0.62	0.41
-80.295382	43.641025	25424	338.1	12.8	11.82	6.93	8.84	5.23	0.62	0.55
-80.295371	43.641008	25425	338.28	12.75	11.91	6.93	8.81	5.07	0.62	0.73
-80.295362	43.640988	25426	338.48	12.67	12.01	6.91	8.76	4.91	0.62	0.93
-80.295348	43.640969	25427	338.74	12.54	12.08	6.85	8.68	4.7	0.62	1.19
-80.29533	43.640951	25428	339.04	12.48	12.11	6.81	8.65	4.48	0.62	1.49
-80.295306	43.640935	25429	339.37	12.52	12.1	6.78	8.66	4.24	0.62	1.82
-80.295208	43.640951	25738	340.14	12.61	11.78	6.79	8.58	3.66	0.6	2.59
-80.295242	43.640977	25739	339.6	12.62	11.97	6.73	8.58	3.95	0.61	2.05
-80.295271	43.640998	25740	339.12	12.66	12.03	6.72	8.58	4.26	0.62	1.57
-80.295299	43.641012	25741	338.75	12.73	12.05	6.76	8.66	4.56	0.62	1.2
-80.295334	43.64102	25742	338.44	12.81	12	6.84	8.79	4.87	0.61	0.89
-80.295368	43.641026	25743	338.19	12.81	11.87	6.91	8.85	5.15	0.62	0.64
-80.295392	43.641041	25744	338	12.74	11.76	6.86	8.78	5.36	0.62	0.45
-80.295404	43.64106	25745	337.9	12.66	11.75	6.76	8.67	5.51	0.63	0.35
-80.295403	43.641081	25746	337.84	12.56	11.7	6.61	8.5	5.58	0.63	0.29
-80.29539	43.6411	25747	337.83	12.33	11.46	6.44	8.28	5.59	0.64	0.28
-80.295367	43.641113	25748	337.88	12.03	11.12	6.3	8.03	5.54	0.63	0.33
-80.295339	43.64112	25749	337.9	11.75	10.83	6.2	7.77	5.45	0.63	0.35
-80.29531	43.641117	25750	337.99	11.58	10.69	6.17	7.61	5.3	0.63	0.44
-80.295287	43.641107	25751	338.16	11.57	10.77	6.17	7.63	5.11	0.63	0.61
-80.295272	43.641093	25752	338.34	11.71	11.09	6.19	7.76	4.92	0.63	0.79
-80.295263	43.641076	25753	338.54	11.96	11.42	6.26	7.94	4.73	0.63	0.99
-80.295257	43.641057	25754	338.75	12.26	11.72	6.37	8.16	4.55	0.62	1.2
-80.295247	43.641038	25755	338.98	12.43	11.83	6.46	8.27	4.34	0.62	1.43
-80.295231	43.64102	25756	339.26	12.53	11.92	6.53	8.34	4.09	0.62	1.71
-80.29521	43.641005	25757	339.62	12.44	11.88	6.54	8.33	3.87	0.62	2.07
-80.295187	43.64099	25758	340	12.36	11.82	6.57	8.33	3.65	0.61	2.45
-80.295163	43.640974	25759	340.32	12.27	11.55	6.61	8.3	3.49	0.61	2.77
-80.295137	43.640958	25760	340.65	12.2	11.32	6.68	8.27	3.39	0.6	3.1
-80.295111	43.640939	25761	340.94	12.17	11.17	6.76	8.26	3.38	0.59	3.39
-80.295043	43.640963	26051	341.22	11.56	10.56	6.55	7.8	3.54	0.6	3.67
-80.295087	43.640996	26052	340.69	11.56	10.77	6.33	7.74	3.43	0.61	3.14
-80.295128	43.641027	26053	340.1	11.58	11.1	6.14	7.67	3.62	0.62	2.55
-80.295169	43.641053	26054	339.51	11.61	11.14	6.07	7.61	3.98	0.63	1.96
-80.295216	43.641069	26055	338.96	11.73	11.2	6.12	7.7	4.38	0.63	1.41
-80.29526	43.641078	26056	338.51	11.9	11.36	6.24	7.89	4.73	0.63	0.96
-80.295293	43.641096	26057	338.18	11.83	11.09	6.27	7.88	5.06	0.63	0.63
-80.295307	43.64112	26058	337.98	11.52	10.62	6.13	7.55	5.3	0.63	0.43
-80.295162	43.641141	26064	338.63	11	10.38	5.9	7.14	4.82	0.64	1.08
-80.295151	43.64112	26065	338.94	11.16	10.58	5.89	7.27	4.56	0.64	1.39
-80.29514	43.641097	26066	339.29	11.28	10.74	5.91	7.37	4.27	0.64	1.74
-80.29512	43.641078	26067	339.66	11.38	10.86	5.97	7.48	4.01	0.64	2.11
-80.295095	43.64106	26068	340	11.42	10.86	6.04	7.55	3.79	0.63	2.45
-80.295068	43.641041	26069	340.41	11.42	10.69	6.15	7.63	3.63	0.62	2.86
-80.295041	43.64102	26070	340.77	11.38	10.48	6.29	7.66	3.6	0.61	3.22
-80.295012	43.640997	26071	341.13	11.38	10.34	6.44	7.7	3.67	0.6	3.58
-80.294981	43.640973	26072	341.47	11.38	10.25	6.55	7.7	3.85	0.6	3.92
-80.294948	43.640948	26073	341.74	11.35	10.13	6.6	7.63	4.11	0.59	4.19
-80.294835	43.640929	26194	342.13	11.42	10.13	6.63	7.59	4.68	0.61	4.58
-80.29488	43.64096	26195	341.89	11.59	10.31	6.63	7.68	4.37	0.6	4.34
-80.294922	43.640993	26196	341.55	11.74	10.63	6.67	7.92	4.06	0.6	4
-80.294965	43.641026	26197	341.12	11.79	10.92	6.6	8.06	3.89	0.61	3.57
-80.295007	43.641056	26198	340.63	11.88	11.14	6.45	8.1	3.82	0.62	3.08
-80.295046	43.641084	26199	340.09	12.09	11.69	6.33	8.12	3.89	0.63	2.54
-80.295084	43.64111	26200	339.55	12.12	11.78	6.21	8.08	4.19	0.64	2
-80.295123	43.641129	26201	339.03	11.63	11.22	6.05	7.66	4.53	0.64	1.48
-80.295164	43.641138	26202	338.68	11	10.36	5.9	7.14	4.8	0.64	1.13
-80.295044	43.641135	26215	339.55	13.18	13.05	6.69	8.98	4.21	0.64	2
-80.295023	43.64112	26216	339.9	13.2	13.04	6.75	9.02	4.02	0.64	2.35
-80.294999	43.641106	26217	340.2	13.1	12.83	6.82	8.99	3.91	0.63	2.65
-80.294974	43.64109	26218	340.52	12.91	12.52	6.87	8.91	3.88	0.62	2.97
-80.294949	43.641072	26219	340.82	12.71	12.18	6.9	8.78	3.91	0.62	3.27
-80.294923	43.641053	26220	341.12	12.6	11.88	6.94	8.67	3.95	0.62	3.57
-80.294895	43.641034	26221	341.42	12.56	11.64	6.99	8.58	4	0.62	3.87
-80.294866	43.641013	26222	341.68	12.45	11.4	6.99	8.45	4.13	0.62	4.13
-80.294836	43.640992	26223	341.89	12.25	11.23	6.93	8.27	4.33	0.62	4.34
-80.294806	43.640969	26224	342.09	12.02	11.03	6.85	8.08	4.55	0.62	4.54
-80.294774	43.640947	26225	342.25	11.91	10.91	6.87	8.06	4.77	0.62	4.7
-80.29469	43.640949	26346	342.5	12.72	11.61	7.4	8.87	5.04	0.63	4.95
-80.294738	43.640986	26347	342.22	12.64	11.66	7.24	8.67	4.7	0.63	4.67
-80.294787	43.641022	26348	341.92	12.89	11.87	7.32	8.87	4.34	0.63	4.37
-80.294836	43.641058	26349	341.56	13.18	12.2	7.4	9.13	4.05	0.62	4.01
-80.29488	43.64109	26350	341.16	13.24	12.7	7.31	9.26	3.93	0.62	3.61
-80.29492	43.64112	26351	340.66	13.4	13.02	7.25	9.42	3.85	0.63	3.11
-80.294863	43.641132	26372	340.93	13.27	12.81	7.41	9.38	3.84	0.62	3.38
-80.294834	43.641113	26373	341.24	13.33	12.78	7.55	9.43	3.91	0.62	3.69
-80.294802	43.641093	26374	341.53	13.42	12.58	7.67	9.46	4	0.62	3.98
-80.294769	43.641072	26375	341.76	13.47	12.21	7.74	9.44	4.15	0.63	4.21
-80.294734	43.641049	26376	341.99	13.35	11.99	7.66	9.24	4.38	0.64	4.44
-80.2947	43.641024	26377	342.17	13.2	11.93	7.58	9.12	4.62	0.64	4.62
-80.294664	43.641	26378	342.39	13.14	11.92	7.62	9.19	4.87	0.64	4.84
-80.294628	43.640974	26379	342.56	13.18	11.93	7.76	9.39	5.09	0.64	5.01
-80.294591	43.640947	26380	342.68	13.2	11.91	7.89	9.51	5.27	0.64	5.13
-80.294485	43.640941	26497	342.95	12.96	11.66	7.92	9.32	5.71	0.64	5.4
-80.294529	43.640973	26498	342.81	13.06	11.74	7.9	9.44	5.44	0.64	5.26
-80.29457	43.641004	26499	342.67	13.33	12.04	7.88	9.55	5.18	0.64	5.12
-80.294612	43.641034	26500	342.46	13.53	12.19	7.86	9.56	4.89	0.65	4.91
-80.294654	43.641065	26501	342.21	13.68	12.28	7.87	9.58	4.57	0.64	4.66
-80.294696	43.641094	26502	341.94	13.74	12.4	7.92	9.67	4.26	0.63	4.39
-80.294737	43.641123	26503	341.64	13.68	12.51	7.88	9.68	3.96	0.62	4.09
-80.294669	43.641125	26528	341.87	13.75	12.51	7.87	9.68	4.19	0.63	4.32
-80.294634	43.641101	26529	342.11	13.77	12.48	7.88	9.68	4.46	0.63	4.56
-80.294598	43.641078	26530	342.3	13.7	12.45	7.89	9.65	4.73	0.64	4.75
-80.294562	43.641052	26531	342.52	13.51	12.36	7.87	9.56	4.99	0.64	4.97
-80.294524	43.641024	26532	342.69	13.31	12.08	7.86	9.49	5.26	0.64	5.14
-80.294486	43.640996	26533	342.85	13.08	11.79	7.87	9.4	5.51	0.64	5.3
-80.294447	43.640965	26534	342.99	12.99	11.76	7.9	9.34	5.77	0.63	5.44
-80.294409	43.640935	26535	343.07	12.98	11.76	7.96	9.31	5.96	0.63	5.52
-80.294321	43.640936	26646	343.18	13.33	12.13	8.2	9.66	6.09	0.62	5.63
-80.294369	43.640971	26647	343.11	13.12	12.12	7.94	9.47	5.95	0.63	5.56
-80.294418	43.641007	26648	342.98	13.03	12.02	7.79	9.33	5.64	0.64	5.43
-80.294468	43.641043	26649	342.8	13.06	11.95	7.73	9.26	5.29	0.64	5.25
-80.294516	43.641079	26650	342.56	13.18	12.15	7.69	9.29	4.93	0.64	5.01
-80.294563	43.641116	26651	342.29	13.34	12.25	7.63	9.35	4.57	0.64	4.74
-80.294505	43.64113	26683	342.36	12.76	11.7	7.34	8.86	4.65	0.64	4.81
-80.294471	43.641105	26684	342.54	12.73	11.63	7.44	8.88	4.89	0.64	4.99
-80.294437	43.641079	26685	342.73	12.69	11.64	7.51	8.9	5.14	0.64	5.18
-80.294403	43.641053	26686	342.91	12.71	11.71	7.57	8.98	5.4	0.65	5.36
-80.294366	43.641028	26687	343.03	12.83	11.91	7.67	9.13	5.68	0.65	5.48
-80.294328	43.641003	26688	343.17	13.03	11.99	7.84	9.33	5.96	0.64	5.62
-80.29429	43.640977	26689	343.22	13.3	12.05	8.11	9.61	6.14	0.63	5.67
-80.294252	43.640951	26690	343.25	13.57	12.12	8.42	9.86	6.2	0.63	5.7
-80.294214	43.640925	26691	343.28	13.81	12.12	8.7	10.07	6.24	0.62	5.73
-80.294159	43.64094	26798	343.33	13.66	12.02	8.71	9.92	6.21	0.62	5.78
-80.294204	43.640974	26799	343.29	13.36	11.95	8.36	9.66	6.13	0.63	5.74
-80.29425	43.641009	26800	343.22	13.02	11.72	7.99	9.34	6.04	0.64	5.67
-80.294297	43.641044	26801	343.08	12.66	11.53	7.66	8.95	5.79	0.65	5.53
